author,text,published_at,like_count,product_name,product_brand,video_title
@OlfactiveStories,You have a nice collection ! 😊,2020-02-18T16:43:15Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@Starlight4dsea,Officially you become one of my fav beauty youtuber. You love elegant you love unique scent but sometimes you also toning it down with a mass pleasing scent.  from a la rose that i think the smells its too generic to tom ford that always daring. I am enjoying to watch your 25 minutes video. Luv,2020-02-16T02:32:10Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@junelullaby1462,I see bonbon (ya gak sih itu pojok kiri?)in the back of row kirain mau dimention juga ☹️,2020-02-15T15:26:16Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@melissadejesus8385,That blue eyeshadow is giving me life this morning! Thank you !,2020-02-15T14:37:06Z,11,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@shandywibo,"11:10 setuju pake bangetttt! Kalo nyium perfume yg dulu2 tuh suka kaya dibawa terbang ke moment itu lg hahaha. Contohnya pas kaya aku ke bali aku pake D'square yg she wood, pas udh lama gak pake dan kemudian pake lg tuhh kaya langsung inget moment2 pas di bali hahaha. Tp kadang wangi perfume juga bisa baperrrr, u kno wht i mean👋🏼🤣",2020-02-15T14:10:01Z,3,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@hillandani,Lovely!!!!,2020-02-14T19:39:36Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@ilichilku,Love this video!!!💜,2020-02-14T16:19:43Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@fenatiffany4124,ka sara please do a room tour!❤️,2020-02-14T14:27:46Z,2,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@milkha16,akhirnya video yg ku tunggu2 di publish :’),2020-02-14T11:10:04Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@milkha16,video yang ku tunggu2 akhirnya di publish :’),2020-02-14T10:50:42Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@dianlesari,"video sebagus ini, se effort ini dan yg like cuma 200an orang. astaga ga paham",2020-02-14T08:03:55Z,2,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@kezianugraheni8269,"Rara, aku jg suka banget rosie jane yg leila lou! 😍 Udh mau habis dan kalo mau beli harus ke sephora US 😭 oiya have you tried flowerbomb by viktorrolf? Aku suka bangett ituu",2020-02-14T01:20:50Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@LaksitaD,"Masih inget video BoB waktu itu, aku langsung beli Chloe dan jatuh cinta sampe skrg :"") udah repurchase 3x juga, my boyfriend loves it too :"") thank you so much kak sar!",2020-02-13T23:27:09Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@LaksitaD,omg yang ditunggu2 keluar jugaaa!,2020-02-13T23:21:35Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@mariacristine6256,"Entah kenapa dari makeup, skincare, bodycare, playlist lagu sampe parfum bener"" kayak selera kak sara banget. Paling percaya sama review kak sara krn selalu pas:(. Fav scent ku juga musky soft spicy gtu, suka rose juga haha. Parfum fav juga Valentino Donna dan juara banget, kalo cium baccarat juga pusing🤣. Sayang banget lah sama kak sara, makasih kak buat video nya bener"" membantu banget🥰❤️ Sehat selalu ya kak",2020-02-13T17:22:58Z,18,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@rebeccaaprilia9064,Kayaknya kita satu selera nihh,2020-02-13T16:09:07Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@rianyrusmanto5303,Suka banget nontonnya. Thanks for the video!,2020-02-13T15:55:06Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@mmahendrasti,"I feel like we’re perfume soul sisters! Aku suka banget wangi rose tp bukan yg ‘grandma rose’, dan aku jg punya Chloe EDP, Love Story, dan Si. Yg aku suka banget lagi itu Miss Dior Blooming Bouquet tp wanginya cepet ilang banget, wanginya feminine sweet rose, atau Juicy Couture Rose wangi rosenya agak ‘dingin’ dan seger tp jg kurang awet 😅 kalo Si aku rasa kayak sexy rose, chloe kayak rose nya cewek dewasa yg udh kerja",2020-02-13T15:39:07Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@ivonnet2155,"Pengen tahu banget tentang perparfuman tapi aku nggak tahu istilah2 yang diomongi kak sara kayak spicy, powdery, leathery 😭😭 tu paan yah",2020-02-13T15:39:04Z,3,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@desioctaviana3050,kak raraaa.. akhirnya content yg udah ditunggu tunggu yipiiie💜😘,2020-02-13T15:01:47Z,5,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@dinnirahma1043,I LOVE THIS CONTENT SO MUUCCCC BENER2 VIDEO YG AKU TUNGGU BGTT!!!,2020-02-13T14:15:42Z,4,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@tiaraputridee,"i hope one day i could afford one of those perfume, cuz i'm still a college student 😂 pgn bgt coba TF yg jasmin rouge grgr review kaka 😍😍",2020-02-13T14:03:30Z,41,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@septimarpaung,"I really appreciate your work Rara! ♥️ gile to put this holy scent paradise into one HD video gini bener2 nunjukin usaha kamu 💪🏼 
Dan setuju banget perfume brings back memories 😊💕 Aku juga suka perfume yg floral dan spicy gitu. Diptyque Do Son enak juga ada hint rosenya walau yg dominan tuberose/sedap malam sih jadi agak mistis emang 🤣🤣🤣

Btw, thank you for sharing your experience ra ♥️",2020-02-13T14:03:16Z,21,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@princessputri9395,"Duh racun banget deh hahahaha
Cus deh beli Narciso Rodriguez 😍 Makasi Sara udah ngeracunin aku 😭",2020-02-13T14:02:18Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@fatmawatidewi5504,"Thank u ka sara, masih dikit konten ttg perfume yg bagus gini pdhl ku syukaa bgt perfume",2020-02-13T12:21:38Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@sriasihkumaladewi4194,Ak punya yg love story pdhal beli nya ga blind buy tpi nyesel pas udh beli krn wangi nya ga ak bgt😔😔😔,2020-02-13T12:15:14Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@aries9978,😍😍😍,2020-02-13T11:32:23Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@EkiHartari,"Pas disemprot2in rose gipsy, auto ngendus2 🤣🤣🤣🤣",2020-02-13T10:52:08Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@mmelianaa,"cii, kalo di indonesia cc beli parfume yg kaya trkhr itu atau giorgio armani si, dimana ya? hehehehe thankyou before",2020-02-13T10:32:09Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@ajenglaras1726,Tom Ford Jasmine Rouge sepertinya cocok untuk scorpio sepertiku,2020-02-13T10:25:09Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@nforme7773,kak sara bikin tips biar parfum tahan lama cara pake nya gimana dongg 😂😂,2020-02-13T10:23:52Z,8,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@Crofflee,"Yang ditunggu - tunggu akhirnyaaa, i miss u kak sara",2020-02-13T09:58:03Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@seguni_tp,"Apa cuma gue, cewek tapi parfumnya cuma 1, mau hujan, panas, malem, siang, parfumnya itu doang. Yang penting wangi, wkwkwkwkwk",2020-02-13T09:23:49Z,29,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@sitinurhusnah4512,Room tour please❤,2020-02-13T09:05:08Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@vionicawowor2704,thanks for sharing<3,2020-02-13T08:56:59Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@kiellrp6066,Yeayyyy queenn 💕💕💕,2020-02-13T08:50:43Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@alfalineda,Akhirnya yang ditunggu-tunggu😍😍😍 nontonnya nanti pulang kerja hehe,2020-02-13T08:49:33Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@patriciafrite6692,YAYYYY 🌸,2020-02-13T08:44:53Z,1,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@mandira2028,"absen dulu, mom 🙋🏻‍♀️ nontonnya abis pulang kerja yaaaa. Been waiting for this video!!",2020-02-13T08:44:15Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@astinfdh,Wow so excited thank you kak! 😍,2020-02-13T08:43:46Z,4,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@ovieolivia7909,First komen yuhuuu,2020-02-13T08:42:58Z,0,Cedar Violet Eau de Parfum,aerin,KOLEKSI PERFUME 2020 | female to unisex fragrances
@migueljamescastro2102,"💜 💜 💜 😀  😀  🙏🏻 👍🏻 What a great work you have here! We are a group of awesome people, we recommend videos daily to help reach more people. It's free and it's our passion to help. 
Please let us know if you wish this video to get recommended. Would love to help!
Here's 3 videos to recommend today:

https://www.youtube.com/watch?v=vh3mCMK4bV4


https://www.youtube.com/watch?v=0GctZDkYJVQ

https://www.youtube.com/watch?v=ZGpnJDlN0aU",2018-03-30T13:02:32Z,0,Triple Algae Eye Renewal Balm Eye Cream,algenist,Morning Skin Care Routine
@reynaqueens3126,"💓💓💓 🆙 😚😚 Oh wow! This shows passion! So recommend videos daily to help reach more people. It's free and it's our passion to help. 
Please let us know if you wish this video to get recommended. Would love to help!
Here's 3 videos to recommend today:

https://www.youtube.com/watch?v=LYVe5Ys9Pn0


https://www.youtube.com/watch?v=-0Yr2s8u_-Q

https://www.youtube.com/watch?v=ZGpnJDlN0aU",2018-03-13T16:04:04Z,0,Triple Algae Eye Renewal Balm Eye Cream,algenist,Morning Skin Care Routine
@frankvella788,Cool video !,2018-03-05T03:36:58Z,0,Triple Algae Eye Renewal Balm Eye Cream,algenist,Morning Skin Care Routine
@cutepumpkin1709,www.cute-pumpkin.com,2019-05-16T04:00:45Z,0,GENIUS Liquid Collagen Lip Treatment,algenist,Lipstick cair matte lip gloss warna lima warna
@thejamesaltuchershow7210,How about some honey skincare form all those bees,2019-01-16T18:43:28Z,0,SUBLIME DEFENSE Ultra Lightweight UV Defense Fluid SPF 50,algenist,UNISEX SKINCARE ROUTINE for Clear Skin // 2019 - Maverickocean
@SvetlanaVillegas,Your skin looks absolutely amazing,2020-04-09T21:33:50Z,0,GENIUS Ultimate Anti-Aging Cream,algenist,TOP 5 SKINCARE PRODUCTS I CAN&#39;T LIVE WITHOUT!
@عالمالاظافرمعدينا,What do you work??,2019-07-27T09:05:00Z,0,GENIUS Ultimate Anti-Aging Cream,algenist,TOP 5 SKINCARE PRODUCTS I CAN&#39;T LIVE WITHOUT!
@ASMRwithSofia,Your skin is so beautiful! 💖,2019-07-25T21:32:36Z,0,GENIUS Ultimate Anti-Aging Cream,algenist,TOP 5 SKINCARE PRODUCTS I CAN&#39;T LIVE WITHOUT!
@juanitabrown5145,"Girl, ur skin... with no makeup? 🌅 So dewy, absolutely gorgeous, glowing even!!! I never knew what Hyaluronic acid did, but I'm gonna try it. Tfs...💖",2019-06-08T04:08:55Z,0,GENIUS Ultimate Anti-Aging Cream,algenist,TOP 5 SKINCARE PRODUCTS I CAN&#39;T LIVE WITHOUT!
@frescesiita,you look like jhene aiko!,2019-06-06T22:10:33Z,0,GENIUS Ultimate Anti-Aging Cream,algenist,TOP 5 SKINCARE PRODUCTS I CAN&#39;T LIVE WITHOUT!
@TiffaniJustine,I love your top!💗💗💗,2019-06-06T21:03:49Z,0,GENIUS Ultimate Anti-Aging Cream,algenist,TOP 5 SKINCARE PRODUCTS I CAN&#39;T LIVE WITHOUT!
@HapaGuru,Jessi you are my fave!! 💫 keep shining b.,2019-06-06T18:53:03Z,1,GENIUS Ultimate Anti-Aging Cream,algenist,TOP 5 SKINCARE PRODUCTS I CAN&#39;T LIVE WITHOUT!
@juliaschneider8126,Love this video! Hyaluronic acid always works wonders when my skin needs a little pick me up!,2019-06-05T22:28:14Z,1,GENIUS Ultimate Anti-Aging Cream,algenist,TOP 5 SKINCARE PRODUCTS I CAN&#39;T LIVE WITHOUT!
@Happylantravel,"Oh my you are stunning 🥰  thank you for sharing, it’s nice to know what others use and work because I don’t want to splurge and not like. Anyway, have a good day!",2019-06-05T21:50:23Z,1,GENIUS Ultimate Anti-Aging Cream,algenist,TOP 5 SKINCARE PRODUCTS I CAN&#39;T LIVE WITHOUT!
@sudeuslu988,"I love you a lot and this ideas Are super helpfull and you are so cute,beatyfull And kind you love yout job we can see it 😍",2019-06-05T21:50:15Z,1,GENIUS Ultimate Anti-Aging Cream,algenist,TOP 5 SKINCARE PRODUCTS I CAN&#39;T LIVE WITHOUT!
@karimschossler7023,Very god Video 🔥🔥🖒🖒🖒,2017-10-25T15:43:27Z,1,Gentle Rejuvenating Cleanser,algenist,BEST SKIN CARE ROUTINE| GLAMBYRUNA
@chakkaraummas07,Awesome!!! love to see a hair routine video,2017-10-20T23:07:41Z,1,Gentle Rejuvenating Cleanser,algenist,BEST SKIN CARE ROUTINE| GLAMBYRUNA
